order_id,sample_id,site,date_collected,test,parameter,result,units,rep_limit,analysis_employee,param_analysis_date,instrument,method,matrix
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,Susp Fe,Susp Fe,NA,µg/L,19.4,NA,NA,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,Susp P,Susp P,12,µg/L,1,mbouch,2019-11-25T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,Susp P,Susp P,35,µg/L,1,mbouch,2019-12-01T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,Susp P,Susp P,24,µg/L,1,mbouch,2019-12-08T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,Susp P,Susp P,48,µg/L,1,mbouch,2019-12-15T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,Susp P,Susp P,80,µg/L,1,amachutchin,2020-01-15T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,Susp P,Susp P,21,µg/L,1,amachutchin,2020-01-28T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,Susp P,Susp P,29,µg/L,1,amachutchin,2020-01-30T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,TDN,TDN,766.412,µg/L,4.4,mbouch,2019-05-20T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,TDN,TDN,510.8,µg/L,4.4,shavens,2019-06-12T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,TDN,TDN,310.8,µg/L,4.4,NA,2019-07-10T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,TDN,TDN,669.8,µg/L,4.4,mbouch,2019-08-14T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,TDN,TDN,1458.4,µg/L,4.4,mbouch,2019-09-11T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,TDN,TDN,389,µg/L,4.4,mbouch,2019-10-14T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,TDN,TDN,383.3,µg/L,4.4,mbouch,2019-10-23T18:00:00Z,AutoAnalyzer 3,ELA-TDN/NH3,Lake Water
2019051306,2019051306-02,304 LA CB Hypo,2019-05-13T07:39:22Z,TDP,TDP,3.7,µg/L,0.5,dlangenfeld,2019-05-15T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019061006,2019061006-02,304 LA CB Hypo,2019-06-10T04:50:36Z,TDP,TDP,5.8,µg/L,0.5,dlangenfeld,2019-06-12T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019070805,2019070805-02,304 LA CB Hypo,2019-07-08T07:41:17Z,TDP,TDP,4.9,µg/L,0.5,dlangenfeld,2019-07-10T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019081305,2019081305-02,304 LA CB Hypo,2019-08-13T02:23:05Z,TDP,TDP,9.9,µg/L,0.5,dlangenfeld,2019-08-14T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019090904,2019090904-02,304 LA CB Hypo,2019-09-09T05:05:47Z,TDP,TDP,21.4,µg/L,0.5,bcooney,2019-09-11T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019100704,2019100704-02,304 LA CB Hypo,2019-10-07T02:17:50Z,TDP,TDP,4.8,µg/L,0.5,klockhart,2019-10-09T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2019102103,2019102103-02,304 LA CB Hypo,2019-10-21T02:20:40Z,TDP,TDP,10.5,µg/L,0.5,klockhart,2019-10-24T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-TDP,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,Chla,Chla,11.6,µg/L,NA,hpolaczek,2017-08-09T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,Chla,Chla,9.73,µg/L,NA,hpolaczek,2017-10-11T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,Chla,Chla,7.37,µg/L,NA,bgirouard,2017-09-20T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,Chla,Chla,12.07,µg/L,NA,hpolaczek,2017-10-31T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,Chla,Chla,9.45,µg/L,NA,hpolaczek,2017-11-06T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,Chla,Chla,7.61,µg/L,0.5,bcooney,2018-06-21T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,Chla,Chla,9.79,µg/L,0.5,bcooney,2018-07-05T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,Chla,Chla,11.5,µg/L,0.5,bcooney,2018-07-25T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,Chla,Chla,22.55,µg/L,0.5,bcooney,2018-08-23T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,Chla,Chla,16.17,µg/L,0.5,dlangenfeld,2018-10-23T18:00:00Z,Turner Designs Trilogy Fluorometer,ELA-Chla,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,DIC,DIC,70,µM,NA,hpolaczek,2017-05-15T18:00:00Z,LI-820 LiCor gas analyzer,ELA-DIC,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,DIC,DIC,97,µM,NA,hpolaczek,2017-06-13T18:00:00Z,LI-820 LiCor gas analyzer,ELA-DIC,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,DIC,DIC,130,µM,NA,hpolaczek,2017-07-10T18:00:00Z,LI-820 LiCor gas analyzer,ELA-DIC,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,DIC,DIC,219,µM,NA,rnykvist,2017-08-14T18:00:00Z,LI-820 LiCor gas analyzer,ELA-DIC,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,DIC,DIC,198,µM,NA,bgirouard,2017-09-11T18:00:00Z,LI-820 LiCor gas analyzer,ELA-DIC,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,DOC,DOC,655,µM,13,sstrapazzon,2018-11-12T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,DOC,DOC,685,µM,13,sstrapazzon,2018-11-13T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,DOC,DOC,645,µM,13,sstrapazzon,2018-11-10T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,DOC,DOC,606,µM,13,sstrapazzon,2018-11-18T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,DOC,DOC,645,µM,13,sstrapazzon,2018-11-05T18:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,DOC,DOC,704,µM,13,sstrapazzon,2018-11-27T17:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,DOC,DOC,764,µM,13,sstrapazzon,2018-12-03T17:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,DOC,DOC,688,µM,13,sstrapazzon,2018-12-10T17:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,DOC,DOC,639,µM,13,sstrapazzon,2018-12-16T17:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,DOC,DOC,662,µM,13,sstrapazzon,2018-12-19T17:00:00Z,Shimadzu TOC-VCPH/CPN,FWI-DOC,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,NH3,NH3-N,9,µg/L,4.4,jdearnley,2017-05-15T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,NH3,NH3-N,6,µg/L,4.4,jdearnley,2017-06-13T10:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,NH3,NH3-N,2,µg/L,4.4,NA,2017-07-11T13:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,NH3,NH3-N,4,µg/L,4.4,NA,2017-08-16T03:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,NH3,NH3-N,3,µg/L,4.4,NA,2017-09-12T10:30:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,NH3,NH3-N,26,µg/L,4.4,shavens,2018-05-29T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,NH3,NH3-N,12,µg/L,4.4,rnykvist,2018-06-18T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,NH3,NH3-N,11,µg/L,4.4,rnykvist,2018-07-16T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,NH3,NH3-N,42,µg/L,4.4,rnykvist,2018-08-20T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,NH3,NH3-N,39,µg/L,4.4,marmstrong,2018-09-18T18:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,NO2,NO2-N,0,µg/L,0.46,jdearnley,2017-05-16T09:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,NO2,NO2-N,1,µg/L,0.46,jdearnley,2017-06-15T03:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,NO2,NO2-N,0,µg/L,0.46,NA,2017-07-11T08:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,NO2,NO2-N,1,µg/L,0.46,NA,2017-08-15T08:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,NO2,NO2-N,0,µg/L,0.46,NA,2017-09-13T07:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,NO2,NO2-N,2,µg/L,0.46,rnykvist,2018-05-29T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,NO2,NO2-N,1,µg/L,0.46,rnykvist,2018-06-18T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,NO2,NO2-N,0,µg/L,0.46,rnykvist,2018-07-17T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,NO2,NO2-N,0,µg/L,0.46,rnykvist,2018-08-21T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,NO2,NO2-N,2,µg/L,0.46,NA,NA,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,NO3,NO3-N,14,µg/L,1.12,jdearnley,2017-05-16T09:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,NO3,NO3-N,0,µg/L,1.12,jdearnley,2017-06-15T03:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,NO3,NO3-N,1,µg/L,1.12,NA,2017-07-11T08:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,NO3,NO3-N,1,µg/L,1.12,NA,2017-08-15T08:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,NO3,NO3-N,2,µg/L,1.12,NA,2017-09-13T07:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,NO3,NO3-N,25,µg/L,1.12,rnykvist,2018-05-29T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,NO3,NO3-N,0,µg/L,1.12,rnykvist,2018-06-18T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,NO3,NO3-N,0,µg/L,1.12,rnykvist,2018-07-17T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,NO3,NO3-N,0,µg/L,1.12,rnykvist,2018-08-21T18:00:00Z,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,NO3,NO3-N,1,µg/L,1.12,NA,NA,Autoanalyzer II,ELA-NO2/NO3,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,pH,pH,6.524,SU,NA,NA,NA,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,pH,pH,6.57,SU,NA,NA,2017-06-12T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,pH,pH,6.166,SU,NA,NA,2017-07-10T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,pH,pH,5.954,SU,NA,NA,2017-08-14T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,pH,pH,5.989,SU,NA,bgirouard,2017-09-11T18:00:00Z,Fisher Scientific Accumet pH meter,ELA-pH,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,Phytoplankton,Total Biomass,NA,µg/L,1,NA,NA,Autoanalyzer II,ELA-Phytoplankton,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,Susp C/N,Susp C,1890.7,µg/L,41.5,U of Alberta,2017-12-19T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,Susp C/N,Susp N,198.3,µg/L,15,U of Alberta,2017-12-19T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,Susp C/N,Susp C,685.5,µg/L,41.5,U of Alberta,2018-01-18T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,Susp C/N,Susp N,71.1,µg/L,15,U of Alberta,2018-01-18T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,Susp C/N,Susp C,1528,µg/L,41.5,U of Alberta,2018-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,Susp C/N,Susp N,168.7,µg/L,15,U of Alberta,2018-01-16T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,Susp C/N,Susp C,2453.4,µg/L,41.5,U of Alberta,2018-01-23T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,Susp C/N,Susp N,267.4,µg/L,15,U of Alberta,2018-01-23T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,Susp C/N,Susp C,681,µg/L,41.5,U of Alberta,2018-01-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,Susp C/N,Susp N,60.2,µg/L,15,U of Alberta,2018-01-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,Susp C/N,Susp C,1279,µg/L,41.5,BASL - UAlberta,2019-02-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,Susp C/N,Susp N,147.9,µg/L,10,BASL - UAlberta,2019-02-14T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,Susp C/N,Susp C,845.5,µg/L,41.5,BASL - UAlberta,2019-02-20T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,Susp C/N,Susp N,77.9,µg/L,10,BASL - UAlberta,2019-02-20T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,Susp C/N,Susp C,2261,µg/L,41.5,BASL - UAlberta,2019-02-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,Susp C/N,Susp N,245.8,µg/L,10,BASL - UAlberta,2019-02-21T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,Susp C/N,Susp C,2850.8,µg/L,41.5,BASL - UAlberta,2019-02-27T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,Susp C/N,Susp N,217.6,µg/L,10,BASL - UAlberta,2019-02-27T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,Susp C/N,Susp C,2901,µg/L,41.5,BASL - UAlberta,2019-03-03T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,Susp C/N,Susp N,296.3,µg/L,10,BASL - UAlberta,2019-03-03T18:00:00Z,Exeter CE 440 Elemental Analyzer,UA-C/N,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,Susp Fe,Susp Fe,150,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,Susp Fe,Susp Fe,220,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,Susp Fe,Susp Fe,400,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,Susp Fe,Susp Fe,817,µg/L,19.4,cgregory,2019-05-08T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,Susp Fe,Susp Fe,1275,µg/L,19.4,cgregory,2019-05-09T18:00:00Z,PerkinElmer AAnalyst 400 AAS,ELA-SuspFe,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,Susp P,Susp P,10,µg/L,0.2,hpolaczek,2017-11-19T18:00:00Z,Shimadzu 1601 scanning spectrophotometer,ELA-SuspP,Lake Water
2017061304,2017061304-02,304 LA CB Meta,2017-06-13T04:22:04Z,Susp P,Susp P,8,µg/L,0.2,hpolaczek,2017-11-22T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017071104,2017071104-02,304 LA CB Meta,2017-07-11T03:11:31Z,Susp P,Susp P,10,µg/L,0.2,hpolaczek,2017-11-26T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017081505,2017081505-02,304 LA CB Meta,2017-08-15T03:02:41Z,Susp P,Susp P,13,µg/L,0.2,hpolaczek,2017-11-29T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017091204,2017091204-02,304 LA CB Meta,2017-09-12T02:41:16Z,Susp P,Susp P,9,µg/L,0.2,hpolaczek,2017-11-30T18:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018052908,2018052908-02,304 LA CB Meta,2018-05-29T06:08:40Z,Susp P,Susp P,19,µg/L,0.2,sstrapazzon,2019-01-22T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018061806,2018061806-02,304 LA CB Meta,2018-06-18T02:19:41Z,Susp P,Susp P,9,µg/L,0.2,sstrapazzon,2019-02-09T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018071604,2018071604-02,304 LA CB Meta,2018-07-16T02:13:15Z,Susp P,Susp P,14,µg/L,0.2,sstrapazzon,2019-01-01T17:00:00Z,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018082006,2018082006-02,304 LA CB Meta,2018-08-20T02:30:09Z,Susp P,Susp P,15,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2018091803,2018091803-02,304 LA CB Meta,2018-09-18T02:11:02Z,Susp P,Susp P,18,µg/L,0.2,sstrapazzon,NA,Cole-Parmer 2100 Spectrophotometer,ELA-SuspP,Lake Water
2017051604,2017051604-02,304 LA CB Meta,2017-05-16T02:42:41Z,TDN,TDN,289,µg/L,4.4,NA,2017-05-18T04:00:00Z,Autoanalyzer II,ELA-TDN/NH3,Lake Water
